page_title,section,chunk_id,text,embedding
1980 Summer Olympics,Lead,0,"The 1980 Summer Olympics (), officially branded as Moscow 1980 (), were an international multi-sport event held from 19 July to 3 August 1980 in Moscow, Soviet Union, in present-day Russia. The games were the first to be staged in an Eastern Bloc country, as well as the first Olympic Games and only Summer Olympics to be held in a Slavic language-speaking country. They were also the only Summer Olympic Games to be held in a self-proclaimed communist country until the 2008 Summer Olympics held in China. These were the final Olympic Games under the IOC Presidency of Michael Morris, 3rd Baron Killanin before he was succeeded by Juan Antonio Samaranch shortly afterward. Eighty nations were represented at the Moscow Games, the smallest number since 1956. Led by the United States, 66 countries boycotted the games entirely, because of the Soviet–Afghan War. Several alternative events were held outside of the Soviet Union. Some athletes from some of the boycotting countries (not included in the","[-0.032825056, -0.0070294375, -0.0042449813, 0.017757472, -0.028264852, -0.008216771, 0.026982952, -0.007906804, 0.006104788, 0.025175683, 0.03572509, 0.008647574, -0.014909972, 0.007969848, -0.0046810377, -0.0036040314, -0.060228303, -0.02927356, -0.0020844014, -0.019732859, 0.052662987, 0.036439594, -0.052789077, -0.0011026182, 0.016822316, 0.031143874, 0.028012674, -0.0020712672, 0.0020200438, -0.041798357, 0.04074762, -0.007680895, -0.021792306, -0.004959483, 0.056319557, -0.02366262, 0.0008793364, 0.013438939, 0.021372011, 0.043542583, 0.017494788, -0.051696308, -0.037028007, 0.013165747, -0.008973302, 0.009225479, 0.012545812, -0.06438922, 0.024419151, 0.024124945, 0.00026383373, -0.048418008, 0.037070036, 0.07909956, 0.025112638, 0.027970646, 0.039486732, 0.03965485, 0.006062758, -0.03721714, 0.019554235, -0.013239299, 0.02114085, -0.008936527, -0.01761037, -0.015498386, 0.034569282, 0.023809724, 0.015151642, -0.015382804, -0.018482482, 0.012388201, 0.05867321, -0.048670184, -0.06838203, -0.029126458, -0.009456642, 0.021834336, -0.012262112, 0.00014726749, -0.026499612, 0.0620776, -0.016338976, 0.047997713, -0.02467133, 0.01403786, 0.0050277812, 0.022002453, 0.007255346, 0.03179533, -0.065944314, -0.0076546264, 0.031900406, 0.019879963, 0.03965485, -0.02033178, 0.00084847095, 0.013985323, 0.005356137, 0.008400651, -0.016486079, -0.030576477, 1.972699e-06, 0.032425776, -0.0007591582, 0.03692293, 0.018650599, -0.020069096, 0.03749033, -0.022716956, -0.00061172654, 0.05421808, -0.00037925073, 0.042407785, -0.019848442, 0.038120776, -0.0052852123, -0.0481238, 0.013218284, -0.008411158, -0.017568339, -0.004528681, -0.03994906, -0.010580932, -0.004557576, 0.028264852, 0.059261624, -0.035788137, 0.026478598, -0.017515803, 0.024524225, -0.008405904, -0.016023755, -0.026772805, -0.019669816, 0.018818717, -0.017904576, 0.025595978, -0.028222824, 0.034191016, 0.013922279, -0.022927104, 0.045181733, 0.01355452, 0.016948404, 0.023599576, -0.015393312, 0.033833764, 0.010617708, -0.026100332, 0.05707609, -0.046989005, 0.071534246, 0.07720823, -0.0060102213, -0.03135402, 0.0069611394, 0.020825626, 0.039402675, -0.028580073, 0.008978556, 0.01704297, 0.035956256, 0.0016824942, 0.029861974, -0.013932786, -0.02290609, -0.0032388999, -0.06812985, -0.017232103, 0.047997713, -0.021119833, -0.035199724, 0.047199152, -0.024755387, 0.02362059, 0.009246495, -0.03019821, -0.0006104131, 0.009598492, -0.017106015, -0.0102184275, -0.014542214, -0.0057265223, -0.022653911, -0.0060259826, 0.010102846, 0.030828653, 0.034674354, -0.045223765, -0.03271998, -0.031543154, 0.0045129196, 0.021582158, 0.0043973387, -0.031984463, -0.038478024, -0.02278, 0.027340204, -0.012545812, -0.02101476, -0.020825626, -0.0069926614, -0.06396893, 0.01840893, -0.040159207, 0.0003247437, 0.039045423, 0.024209004, 0.026415553, 0.009682551, -0.024440166, -0.008243039, 0.013743653, 0.05526882, -0.01331285, -0.016979925, -0.012178053, -0.014184963, 0.038204834, 0.009136167, 0.06775159, 0.035556976, 0.005920909, 0.0032494073, 0.004951603, -0.047787566, 0.041462123, -0.0031784824, -0.030219225, 0.009782371, -0.01227262, 0.016832823, -0.012924077, -0.0009436941, -0.012356679, 0.04988904, -0.009141421, -0.037322216, -0.011179852, 0.004920081, -0.045055646, 0.030975757, 0.0077334316, -0.008390143, 0.0030786623, 0.031984463, -0.019186476, -0.031164888, -0.0018282841, -0.066995054, -0.058168855, -0.026646717, -0.021245923, 0.0027713215, 0.011221882, -0.037532363, -0.030870682, 0.0070241834, 0.017894069, -0.032951143, -0.016307455, -0.0657762, 0.0032100047, -0.015025553, 0.006404248, -0.0044419947, 0.0365867, 0.020941209, -0.065355904, 0.030429373, 0.033392455, 0.015719041, -0.007822745, -0.00096076855, -0.009488164, 0.004607486, 0.031375036, -0.04715712, 0.0076020896, -0.0078017297, 0.03822585, -0.043248378, -0.04471941, -0.020636495, 0.01158964, 0.0007177854, 0.0070819743, 0.009813893, -0.02189738, 0.04383679, -0.011095793, -0.0022801014, 0.03301419, 0.024082916, 0.013544013, -0.031585183, 0.020279244, -0.017305655, -0.015162149, 0.034401163, 0.03425406, 0.03461131, -0.023557546, -0.008752648, 0.05270502, 0.016874852, 0.028348912, 0.018503496, 0.011127315, -0.026793819, 0.030933727, -0.023368413, 0.012640378, -0.030597491, 0.018387916, -0.024650313, 0.02967284, -0.016601661, 0.0011367672, -0.019669816, 0.009929474, 0.03778454, 0.02666773, 0.0036539414, -0.0041898177, -0.041462123, -0.0057055075, -0.008915512, -0.0013541386, 0.0068508117, 0.045938265, 0.0066826935, 0.050729632, 0.0061783395, 0.017379206, 0.001075693, -0.0037406273, 0.021319475, -0.016055277, -0.026982952, 0.055605054, -0.0053114807, 0.015508893, -0.0036066582, 0.029378634, -0.0022104902, -0.014657795, -0.026961938, -0.014521199, 0.017631384, -0.010092339, 0.015866144, 0.012976615, 0.036565684, -0.065061696, 0.021960424, 0.04375273, -0.03845701, 0.022632897, -0.004988379, 0.00667744, 0.037973672, -0.009183451, -0.0024889356, 0.010885646, -0.0044840244, 0.031417068, 0.025049593, 0.004216086, -0.032152582, -0.019816918, -0.024482196, -0.01584513, 0.025848154, 0.023431458, -0.037427288, 0.04471941, 0.049426716, 0.012157039, -0.0014421379, -0.0055163745, 0.05161225, 0.021224909, -0.01904988, 0.043416493, -0.02578511, -0.01624441, 0.004526054, 0.011936383, -0.01957525, 0.015183164, 0.013365387, 0.03385478, -0.020899178, -0.021624189, 0.003217885, 0.02807572, 0.016118322, -0.006293921, 0.019785397, 0.010202666, 0.0053850324, 0.003506838, -0.042849097, -0.015981724, -0.005080318, -0.03725917, -0.026940923, 0.022443764, 0.04255489, -0.006845558, 0.012903063, 0.011873339, 0.025806125, -0.06359066, 0.014258515, -0.008059161, 0.040558487, 0.028243838, 0.04207155, 0.01604477, -0.015603459, 0.004946349, 0.020520912, 0.040033117, 0.0028947832, -0.06703708, 0.027781513, -0.039066438, -0.09120406, -0.0620776, 0.023095222, -0.0049253344, 0.029378634, 0.017085, -0.009067869, 0.023557546, -0.011957399, 0.04917454, 0.005185392, 0.057328265, -0.055436935, -0.021046283, -0.015015046, -0.022527823, -0.02418799, 0.06296022, 0.077292286, 0.07851114, 0.044803467, -0.014321559, 0.018482482, 0.0011124689, 0.027949631, 0.008384889, 0.051696308, -0.037238155, 0.027319187, -0.03412797, -0.019701337, 0.055773173, -0.025806125, -0.03019821, 0.022590866, 0.04404694, -0.008059161, -0.010297232, 0.022758985, -0.018471975, -0.0033781226, 0.038351938, -0.016139336, 0.010281472, 0.024692344, -0.0731734, 0.06964292, 0.02225463, 0.015918681, -0.010864631, 0.020142648, -0.00074405386, 0.038120776, -0.05627753, -0.009225479, -0.055773173, -0.0075127766, -0.04070559, -0.06880233, 0.05980801, -0.014657795, 0.002023984, 0.013775175, -0.006320189, 0.031185905, -0.04268098, -0.02397784, 0.030387344, -0.020941209, 0.0035672556, -0.024398137, 0.00058053277, -0.025007565, 0.029882988, 0.024251033, 0.006356965, -0.004675784, -0.011305941, -0.009409359, -0.018440451, 0.018188275, -0.04564406, -0.01596071, 0.013039659, 0.0038667158, 0.0012208262, 0.0058736256, 0.021025268, -0.015571937, 0.06855015, 1.5350626e-05, -0.013323358, 0.025238726, -0.013964308, 0.017221596, -0.015109613, 0.0060890266, 0.019753875, 0.05404996, 0.011736743, -0.037868597, 0.014363589, 0.009136167, -0.042176623, 0.023326384, 0.0018151499, -0.01929155, -0.06598635, -0.009556462, -0.019522712, 0.03219461, 0.016065784, 0.011368985, -0.030891698, -0.0297569, 0.037028007, 0.003522599, 0.034001883, 0.0073604197, -0.0024955028, -0.007854267, -0.003709105, -0.044929557, -0.052999225, 0.03721714, 0.046568707, 0.065355904, -0.039402675, 0.021109326, -0.006404248, 0.012335665, 0.030345313, -0.032152582, 0.0004403249, 0.020415839, 0.0024272047, 0.010444336, -0.006052251, 0.012861033, -0.014079889, 0.021960424, 0.008857721, 0.021561144, -0.013680609, -0.041735314, -0.0014894211, 0.0004692202, 0.008826199, -0.009409359, -0.008631812, -0.0089207655, 0.00643577, 0.0034437939, 0.018535018, -0.013197269, 0.040768635, -0.0297569, -0.018965822, -0.016128829, 0.014930987, -0.00240619, 0.033791736, 0.017263625, 0.0012037518, 0.026793819, 0.025532933, 0.028811237, 0.01880821, -0.031627215, 0.041777343, 0.004596979, -0.016916882, 0.025806125, -0.01016589, 0.056445647, -0.015214686, 0.020825626, -0.039612822, 0.001787568, -0.0025506665, 0.0067404844, -0.0011590953, 0.026205406, 0.019638292, -0.008311338, 0.004355309, -0.004815007, -0.0027686947, 0.0044288607, -0.0048439023, -0.026478598, -0.0014565856, -0.007927818, -0.02045787, 0.03870919, 0.033308394, -0.04026428, 0.019260028, 0.010286725, -0.015172657, -0.009640521, -0.007234331, -0.011957399, -0.016549123, 0.02378871, 0.013817205, -0.005511121, -0.0070609595, 0.0005870999, 0.019554235, 0.02507061, 0.0003249079, -0.004339548, 0.018860748, 0.013417925, 0.0013607057, -0.025638007, -0.005962938, 0.018356392, -0.011242896, 0.005910401, -0.013880249, -0.00613631, 0.024482196, 0.032993175, 0.011211375, 0.019848442, -0.031543154, -0.02967284, -0.027529337, -0.003609285, 0.009304285, -0.02065751, -0.018030664, -0.0036250462, 0.030807639, 0.029021384, -0.0053272415, -0.0042633694, 0.02410393, -0.04030631, 0.004444622, 0.023368413, -0.025974244, 0.039843984, -0.016685719, -0.008053907, 0.0021907887, -0.0082010105, -0.010812094, 0.0028369925, -0.0068403045, -0.019133938, -0.009404105, 0.031185905, -0.010439082, -0.01439511, -0.0075232843, -0.019060388, -0.008363875, 0.0058053276, 0.01900785, 0.03452725, 0.021466577, 0.043248378, -0.0025020698, 0.011957399, 0.028327897, -0.011179852, -0.00476247, 0.0056004333, 0.017190075, -0.023767693, -0.0076651336, -0.01355452, 0.015288238, -0.023389429, -0.033770718, 0.006525083, -0.010129115, -0.02979893, -0.02446118, 0.036397565, -0.015015046, 0.013039659, -0.021077804, 0.0008274562, -0.003472689, -0.022801016, -0.037322216, -0.0093620755, -0.026583672, -0.017788995, 0.015414326, 0.012188561, -0.02378871, 0.014300544, 0.00042587725, -0.02269594, -0.013176255, 0.008789424, -0.004528681, -0.028895294, 0.001380407, 0.009078376, 0.02278, -0.028979354, 0.014269022, -0.012251605, -0.00024758014, 0.011568625, -0.024881477, 0.011663192, -0.01924952, -0.014584243, 0.019186476, -0.029441679, -0.013438939, 0.018387916, -0.010875138, -0.02759238, 0.0038351938, 0.053587638, 0.034106955, 0.03830991, -0.0010244695, 0.0038824768, -0.0023483995, -0.050435424, -0.03244679, -0.0562355, -0.013008136, -0.023263339, 0.00018847613, 0.02710904, 0.023536531, -0.040432397, -0.030618506, 0.015719041, -0.006955886, -0.0047939923, 0.026856864, 0.026499612, -0.026961938, -0.015393312, 0.019344086, -0.04387882, -0.03505262, 0.023683636, 0.02282203, 0.021519115, -0.009566969, -0.0006501441, -0.006356965, 0.008337606, -0.033791736, 0.0017757473, 0.023074206, 0.042449817, -0.023263339, -0.020142648, 0.009782371, 0.0035357333, 0.011463552, -0.009430374, 0.0005953087, 0.019081403, -0.05161225, -0.036166403, 0.003202124, 0.021876365, -0.018713644, 0.0026439195, 0.008395397, -0.01375416, 0.03828889, 0.02045787, -0.055647086, -0.022674926, -0.038372952, -0.027676439, 0.017536817, 0.027886586, 0.0021934155, -0.0045628296, 0.00908363, 0.0035409871, -0.0066879475, 0.015487879, 0.0070031686, -0.042197637, -0.013092196, 0.022801016, 0.017694429, 0.02282203, -0.037700478, 0.0023956827, -0.0011045883, 0.006020729, 0.005490106, -0.019312564, -0.024166973, 0.013386402, 0.011326956, 0.014909972, -0.0076178503, -0.023851752, 0.00653559, -0.011368985, -0.016381005, -0.022948118, 0.012745452, -0.020825626, 0.018640092, -0.007696656, -0.005159124, -0.039570794, 0.030744594, 0.0111903595, 0.019743366, 0.016570138, 0.0029604544, 0.019995544, -0.008700111, -0.013880249, -0.017988635, -0.01576107, 0.03108083, 0.020804612, -0.02582714, -0.01114833, 0.00050796615, -0.007454986, 0.004376324, 0.03505262, -0.03778454, 0.01487845, 0.02366262, 0.03385478, 0.016086798, -0.009729834, -0.011652685, -0.014311052, 0.0067194696, 0.0113794925, -0.021393025, 0.029231532, -0.032173596, -0.01311321, 0.03698598, 0.032740995, -0.00024101303, -0.037133083, 0.018965822, 0.021466577, -0.0034148984, 0.041924447, 0.004977871, -0.018850239, 0.03818382, 0.033140276, 0.025259743, 0.011537103, -0.018230304, -0.019827425, 0.0009555149, 0.004368443, -0.014699825, -0.009840162, 0.010601946, -0.02891631, 0.046989005, 0.037532363, -0.017578848, 0.017788995, 0.015750563, -0.01183131, 0.0058683716, -0.044257086, 0.005287839, 0.03425406, 0.004155669, 0.01307118, 0.03156417, -0.020951716, 0.018944805, 0.000163439, -0.01792559, 0.06846609, 0.026919907, 0.030849667, 0.0050619305, 0.011967906, -0.005019901, 0.023032177, -0.045938265, 0.014016845, 0.023158265, -0.0034621817, -0.013691116, 0.020794105, -0.005700254, 0.019428145, -0.054554317, 0.015950203, 0.021813322, 0.01287154, -0.0417143, 0.030261254, 0.022128543, -0.008773662, -0.031900406, 0.02009011, -0.01507809, -0.00058841327, -0.06817188, -0.009377836, -0.012041458, 0.031627215, 0.04263895, -0.027886586, 0.04724118, -0.011232389, -0.028580073, -0.04450926, -0.042260684, 0.011705222, 0.004859663, -0.022716956, -0.01792559, 0.019596264, -0.011032749, 0.031059815, 0.0037774032, -0.014941494, 0.013522998, 0.023872767, 0.03677583, 0.013281329, 0.010108099, 0.014552722, -0.011326956, 0.0072816145, 0.02185535, -0.019701337, -0.016832823, -0.0014473916, 0.032530848, -0.037826568, 0.01536179, 0.0024639806, -0.011400508, -0.04711509, -0.0033597348, -0.012167546, -0.018303856, -0.013943293, 0.033875793, 0.045097675, -0.038961366, 0.031984463, -0.009656282, -0.013522998, -0.00024659507, -0.02454524, -0.0052825855, 0.012209576, 0.024692344, 0.014930987, 0.0017218969, -0.011253404, -0.030828653, 0.030345313, -0.0011256031, 0.020205691, -0.057328265, 0.018429944, 0.017873054, 0.012367186, -0.048460037, -0.024776403, 0.027697453, -0.010875138, -0.026478598, 0.010801586, -0.037637435, 0.046022326, 0.022611883, -0.019985037, 0.01672775, 0.0448455, 0.021466577, -0.0013245866, 0.04022225, -0.008778916, -0.00051617506, 0.014689317, 0.057160147, 0.003509465, 0.0034280326, -0.02555395, -0.004050595, -0.034317102, 0.027613394, -0.009272763, -0.037847582, -0.0039008649, 0.0061888467, -0.026877878, -0.023452472, 0.019722352, -0.04308026, 0.0044525024, 0.007644119, -0.0102446955, -0.020405332, 0.021098819, 0.025595978, -0.04560203, -0.0015564057, -0.002228878, -0.030093137, 0.019165462, 0.004646889, -0.010969705, 0.017473772, 0.008127458, -0.0025572337, 0.006782514, -0.00012280501, 0.022506809, 0.009004825, -0.0053351223, -0.026604686, -0.02458727, 0.0040611024, -0.0753169, -0.027382232, 0.0126719, 0.02085715, -0.0147838835, -0.009714073, -0.029925019, -0.009729834, -0.032825056, 0.009960996, 0.0048255143, -0.024566254, 0.009635268, 0.034632325, -0.018114723, -0.02229666, 0.0068508117, -0.005216914, -0.05245284, -0.0077544465, -0.0047519626, 0.017862545, 0.0026741282, -0.024608284, -0.003031379, -0.0012799302, 0.021876365, 0.015204179, 0.014983524, -0.0134599535, 0.040600516, -0.022674926, -0.022044484, 0.016664704, 0.014174456, -0.006283413, 0.013228792, -0.009015332, -0.009293778, -0.02446118, 0.03698598, 0.013270821, 0.0102446955, 0.037280183, -0.020205691, -0.0035331065, 0.029210517, -0.01419547, 0.0323207, 0.020752076, 0.033476513, -0.030471401, -0.015750563, 0.015771577, 0.02454524, -0.008526739, -0.022990147, -0.010780572, 0.0018519257, 0.0076020896, -0.0029867229, 0.040537473, 0.028096734, 0.0036014046, -0.02759238, 0.012188561, 0.04202952, -0.0058683716, 0.0014171829, -0.013607057, -0.00643577, 0.01227262, 0.00021490875, 0.003286183, 0.022191586, 0.008883989, -0.0013790936, 0.02085715, -0.00041471317, -0.015288238, -0.013890756, 0.038772233, -0.01655963, 0.03261491, 0.03954978, 0.023557546, 0.028285867, 0.0019254774, 0.02574308, 0.009120406, -0.03221563, -0.008531992, 0.019333579, -0.009719326, -0.019596264, -0.006241384, 0.050729632, 0.04211358, 0.033476513, -0.0019359848, -0.019953515, 0.012545812, 0.0019228505, 0.007638865, 0.033623617, 0.0058736256, -0.004849156, 0.031438082, 0.0032783025, 0.014069382, -0.0039875507, -0.043017212, -0.030408358, 0.008500471, 0.0043106526, -0.005172258, 0.0031128114, -0.0012819003, 0.021277444, -0.009346315, -0.005983953, 0.008763155, -0.016570138, 0.012997629, 0.031774316, 0.04921657, 0.001216886, 0.011263912, -0.01812523, 0.047619447, -0.008652828, 0.008899751, -0.039801955, 0.046778858, -0.011600148, 0.0010218427, -0.02635251, 0.04892236, 0.016538616, 0.032677952, -0.01271393, 0.027214114, -0.033476513, 0.009908459, -0.009036347, -0.016633183, -0.010875138, -0.04194546, -0.030135166, -0.007969848, -0.023389429, 0.03164823, -0.024209004, -0.0056844926, 0.042176623, -0.007539045, -0.029294575, -0.009982011, -0.013733146, 0.02843297, 0.05404996, -0.003522599, -0.0019451787, -0.01331285, 0.0011288866, -0.009456642, -0.012083487, -0.006341204, -0.03814179, 0.0045917253, -0.012840019, 0.008563515, 0.008269308, -0.023830738, -0.010092339, -0.017032463, 0.008432172, 0.020384317, -0.005526882, -0.02507061, 0.0018361646, -0.026373524, -0.018587556, -0.0049069463, -0.00012264082, 0.0063306964, 0.021666218, -0.037427288, -8.414113e-05, 0.0055321357, 0.044425204, 0.008411158, 0.033350423, -0.013365387, 0.007034691, 0.012041458, -0.012650886, -0.03862513, -0.010428575, 0.017820517, -0.030429373, 0.02750832, -0.02101476, -0.020583957, -0.0022958627, 0.01419547, 0.050897747, -0.023263339, 0.035599004, -0.0028553805, -0.017631384, 0.049636863, 0.009157182, 0.0036014046, -0.032951143, 0.018261826, -0.01949119, 0.031311993, 0.02931559, 0.021918396, 0.003895611, -0.054091994, 0.06636461, -0.017694429, 0.038667157, 0.015824115, -0.0076178503, -0.002365474, -0.02410393, 0.008684349, -0.0052799582, 0.008158981, 0.0080381455, 0.015225193, 0.044088967, -0.009503925, 0.032257657, 0.016937897, -0.023914797, -0.046106383, 0.02378871, -0.034233045, 0.0077019096, 0.00038942977, -0.018219797, 0.0018795076, 0.023851752, -0.029630812, 0.021382518, -0.0073026293, 0.015351282, 0.008883989, -0.029042399, 0.0029079174, 0.012335665, 0.0069769, 0.013775175, -0.008390143, 0.009519686, -0.032173596, -0.023074206, 0.0030471403, 0.0077544465, 0.005710761, 0.029630812, 0.013911772, -0.024230018, 0.02370465, 0.009509179, 0.03204751, 0.010312993, 0.013890756, 0.025406845, 0.0023707277, -0.030786624, -0.009446135, -0.019943008, -0.03910847, -0.017757472, 0.064263135, -0.006514576, 0.007155526, -0.029609798, 0.0052274214, 0.040999796, 0.024335092, -0.008799931, 0.061152954, 0.025659023, 0.004639008, -0.016769778, 0.004717814, -0.0075705675, 0.012945092, -0.0015944949, -0.03404391, 0.027676439, -0.0058578644, 0.014332066, -0.0046862913, 0.019837933, -0.009735088, -0.01483642, 0.049636863, 0.016076291, -0.014668303, -0.014531706, 0.019795904, -0.008621305, 0.020625986, 0.022843044, -0.004037461, 0.01800965, -0.016622676, -0.038835276, 0.012734945, 0.0035620017, -0.027844558, 0.0025099504, -0.0127664665, -0.018282842, 0.01379619, -0.019144446, -0.05262096, -0.014867943, 0.0052458094, -0.008694857, 0.028643118, -0.037154097, 0.01616035, -0.039633837, 0.045013618, -0.006320189, -0.02418799, -0.018965822, -0.009871683, 0.025595978, -0.045139704, -0.018135738, -0.00711875, -0.024440166, 0.011232389, -0.00711875, 0.0024232646, 0.048754245, 0.037931643, 0.019102417, -0.018230304, 0.009015332, -0.003456928, -0.018177768, -0.033203322, -0.019312564, -0.042323727, -0.010186905, -0.028601088, 0.03404391, 0.023536531, -0.04198749, 0.023809724, -0.0042791306, 0.019386116, -0.017589355, -0.02370465, 0.024314078, -0.029420665, 0.011211375, -0.010896153, 0.037112065, -0.01576107, -0.017936097, 0.014332066, -0.049132507, 0.0076861484, -0.04724118, 0.008862975, 0.0057370295, 0.025154667, -0.017032463, 0.011841818, 0.019470176, 0.0091098985, 0.016475571, 0.028159779, 9.390971e-05, -0.00036578818, -0.0051065865, 0.011684206, -0.037133083, -0.033602603, 0.04358461, -0.034401163, 0.0050540497, -0.049384687, -0.012661393, -0.023893783, -0.013985323, 0.02085715, 0.0253438, -0.029336605, 0.0063149356, -0.014710332, -0.022317676, -0.037301198, 0.000839277, 0.024818432, 0.01744225, -0.012220083, -0.008926019, -0.012093995, -0.022716956, 0.03572509, 0.013449446, 0.02313725, 0.007885789, -0.0045496956, -0.028580073, -0.011263912, -0.0043605627, -0.0039087455, 0.001339691, 0.019449161, -0.03129098, -0.018682122, 0.022002453, -0.008595037, 0.0019648802, 0.042533875, 0.020195184, -0.011284926, 0.010654483, 0.012682408, -0.011169345, -0.042302713, 0.032467805, 0.017631384, 0.0029079174, -0.0009982011, -0.036838874, 0.032341715, 0.030219225, 0.007891042, 0.021561144, -0.00037498213, 0.013964308, -0.041441105, 0.01439511, 0.022653911, 0.004045341, 0.004914827, 0.04450926, -0.025028579, -0.032572877, -0.005884133, 0.0481238, 0.031206919, -0.012903063, 0.0065828734, 0.0025532932, -0.02362059, -0.00036940008, 0.0030077375, 0.0009338434, -0.016412528, -0.02750832, 0.027466292, 0.011232389, 0.02410393, 0.029777914, 0.002048939]"
